Start Date,End Date,Visitor/Neutral,Home/Neutral
2009-2-27,2009-3-1,Milwaukee Bucks,New Orleans Hornets
2009-2-27,2009-3-1,Oklahoma City Thunder,Dallas Mavericks
2009-2-27,2009-3-1,Los Angeles Lakers,Denver Nuggets
2009-2-27,2009-3-1,Toronto Raptors,Phoenix Suns
2009-2-27,2009-3-1,Cleveland Cavaliers,San Antonio Spurs
2009-2-27,2009-3-1,Los Angeles Clippers,Sacramento Kings
2009-2-27,2009-3-1,Charlotte Bobcats,Golden State Warriors
2009-2-28,2009-3-2,Orlando Magic,Philadelphia 76ers
2009-2-28,2009-3-2,New York Knicks,Miami Heat
2009-2-28,2009-3-2,Oklahoma City Thunder,Memphis Grizzlies
2009-2-28,2009-3-2,Houston Rockets,Chicago Bulls
2009-2-28,2009-3-2,Washington Wizards,Milwaukee Bucks
2009-2-28,2009-3-2,Sacramento Kings,Utah Jazz
2009-2-28,2009-3-2,Charlotte Bobcats,Los Angeles Clippers
2009-3-1,2009-3-3,Detroit Pistons,Boston Celtics
2009-3-1,2009-3-3,Los Angeles Lakers,Phoenix Suns
2009-3-1,2009-3-3,New Orleans Hornets,New Jersey Nets
2009-3-1,2009-3-3,Denver Nuggets,Indiana Pacers
2009-3-1,2009-3-3,Houston Rockets,Minnesota Timberwolves
2009-3-1,2009-3-3,Cleveland Cavaliers,Atlanta Hawks
2009-3-1,2009-3-3,San Antonio Spurs,Portland Trail Blazers
2009-3-1,2009-3-3,Toronto Raptors,Dallas Mavericks
2009-3-1,2009-3-3,Utah Jazz,Golden State Warriors
2009-3-2,2009-3-4,New Orleans Hornets,Philadelphia 76ers
2009-3-2,2009-3-4,Atlanta Hawks,Washington Wizards
2009-3-2,2009-3-4,Cleveland Cavaliers,Miami Heat
2009-3-2,2009-3-4,Dallas Mavericks,Oklahoma City Thunder
2009-3-2,2009-3-4,San Antonio Spurs,Los Angeles Clippers
2009-3-3,2009-3-5,Chicago Bulls,Charlotte Bobcats
2009-3-3,2009-3-5,Phoenix Suns,Orlando Magic
2009-3-3,2009-3-5,Denver Nuggets,Detroit Pistons
2009-3-3,2009-3-5,New Jersey Nets,Milwaukee Bucks
2009-3-3,2009-3-5,Golden State Warriors,Minnesota Timberwolves
2009-3-3,2009-3-5,Toronto Raptors,Houston Rockets
2009-3-3,2009-3-5,Indiana Pacers,Sacramento Kings
2009-3-3,2009-3-5,Memphis Grizzlies,Los Angeles Lakers
2009-3-4,2009-3-6,Milwaukee Bucks,Cleveland Cavaliers
2009-3-4,2009-3-6,Phoenix Suns,Miami Heat
2009-3-4,2009-3-6,Boston Celtics,New Jersey Nets
2009-3-4,2009-3-6,Atlanta Hawks,New York Knicks
2009-3-4,2009-3-6,Washington Wizards,Oklahoma City Thunder
2009-3-4,2009-3-6,Golden State Warriors,Chicago Bulls
2009-3-4,2009-3-6,San Antonio Spurs,Dallas Mavericks
2009-3-4,2009-3-6,Houston Rockets,Utah Jazz
2009-3-4,2009-3-6,Indiana Pacers,Portland Trail Blazers
2009-3-4,2009-3-6,Memphis Grizzlies,Los Angeles Clippers
2009-3-5,2009-3-7,Dallas Mavericks,New Orleans Hornets
2009-3-5,2009-3-7,Portland Trail Blazers,Denver Nuggets
2009-3-6,2009-3-8,Atlanta Hawks,Charlotte Bobcats
2009-3-6,2009-3-8,New Jersey Nets,Orlando Magic
2009-3-6,2009-3-8,Miami Heat,Toronto Raptors
2009-3-6,2009-3-8,Cleveland Cavaliers,Boston Celtics
2009-3-6,2009-3-8,Golden State Warriors,Detroit Pistons
2009-3-6,2009-3-8,Milwaukee Bucks,Chicago Bulls
2009-3-6,2009-3-8,Phoenix Suns,Houston Rockets
2009-3-6,2009-3-8,Washington Wizards,San Antonio Spurs
2009-3-6,2009-3-8,Minnesota Timberwolves,Los Angeles Lakers
2009-3-6,2009-3-8,Denver Nuggets,Utah Jazz
2009-3-7,2009-3-9,Detroit Pistons,Atlanta Hawks
2009-3-7,2009-3-9,Miami Heat,Cleveland Cavaliers
2009-3-7,2009-3-9,Charlotte Bobcats,New York Knicks
2009-3-7,2009-3-9,Philadelphia 76ers,Memphis Grizzlies
2009-3-7,2009-3-9,Oklahoma City Thunder,New Orleans Hornets
2009-3-7,2009-3-9,Washington Wizards,Dallas Mavericks
2009-3-7,2009-3-9,Golden State Warriors,Milwaukee Bucks
2009-3-7,2009-3-9,Minnesota Timberwolves,Portland Trail Blazers
2009-3-7,2009-3-9,Indiana Pacers,Los Angeles Clippers
2009-3-8,2009-3-10,Utah Jazz,Toronto Raptors
2009-3-8,2009-3-10,Orlando Magic,Boston Celtics
2009-3-8,2009-3-10,Phoenix Suns,San Antonio Spurs
2009-3-8,2009-3-10,New York Knicks,New Jersey Nets
2009-3-8,2009-3-10,Memphis Grizzlies,Houston Rockets
2009-3-8,2009-3-10,Philadelphia 76ers,Oklahoma City Thunder
2009-3-8,2009-3-10,Denver Nuggets,Sacramento Kings
2009-3-9,2009-3-11,New Orleans Hornets,Atlanta Hawks
2009-3-9,2009-3-11,Orlando Magic,Detroit Pistons
2009-3-9,2009-3-11,Chicago Bulls,Miami Heat
2009-3-9,2009-3-11,Washington Wizards,Minnesota Timberwolves
2009-3-9,2009-3-11,Houston Rockets,Denver Nuggets
2009-3-9,2009-3-11,Los Angeles Lakers,Portland Trail Blazers
2009-3-10,2009-3-12,Utah Jazz,Indiana Pacers
2009-3-10,2009-3-12,New York Knicks,Milwaukee Bucks
2009-3-10,2009-3-12,Charlotte Bobcats,San Antonio Spurs
2009-3-10,2009-3-12,Dallas Mavericks,Phoenix Suns
2009-3-10,2009-3-12,Oklahoma City Thunder,Sacramento Kings
2009-3-10,2009-3-12,Cleveland Cavaliers,Los Angeles Clippers
2009-3-11,2009-3-13,Utah Jazz,Atlanta Hawks
2009-3-11,2009-3-13,Chicago Bulls,Orlando Magic
2009-3-11,2009-3-13,Toronto Raptors,Philadelphia 76ers
2009-3-11,2009-3-13,New Orleans Hornets,Washington Wizards
2009-3-11,2009-3-13,New York Knicks,Detroit Pistons
2009-3-11,2009-3-13,Boston Celtics,Miami Heat
2009-3-11,2009-3-13,Memphis Grizzlies,Minnesota Timberwolves
2009-3-11,2009-3-13,Los Angeles Lakers,Houston Rockets
2009-3-11,2009-3-13,Oklahoma City Thunder,Denver Nuggets
2009-3-11,2009-3-13,Dallas Mavericks,Portland Trail Blazers
2009-3-11,2009-3-13,New Jersey Nets,Golden State Warriors
2009-3-12,2009-3-14,Los Angeles Lakers,San Antonio Spurs
2009-3-12,2009-3-14,Cleveland Cavaliers,Phoenix Suns
2009-3-13,2009-3-15,Houston Rockets,Charlotte Bobcats
2009-3-13,2009-3-15,Chicago Bulls,Philadelphia 76ers
2009-3-13,2009-3-15,Detroit Pistons,Toronto Raptors
2009-3-13,2009-3-15,Orlando Magic,Washington Wizards
2009-3-13,2009-3-15,Indiana Pacers,Atlanta Hawks
2009-3-13,2009-3-15,Memphis Grizzlies,Boston Celtics
2009-3-13,2009-3-15,New York Knicks,Minnesota Timberwolves
2009-3-13,2009-3-15,New Orleans Hornets,Milwaukee Bucks
2009-3-13,2009-3-15,New Jersey Nets,Portland Trail Blazers
2009-3-13,2009-3-15,Cleveland Cavaliers,Sacramento Kings
2009-3-13,2009-3-15,Dallas Mavericks,Golden State Warriors
2009-3-14,2009-3-16,Utah Jazz,Miami Heat
2009-3-14,2009-3-16,Charlotte Bobcats,Minnesota Timberwolves
2009-3-14,2009-3-16,New Orleans Hornets,Chicago Bulls
2009-3-14,2009-3-16,San Antonio Spurs,Houston Rockets
2009-3-14,2009-3-16,Los Angeles Clippers,Denver Nuggets
2009-3-14,2009-3-16,Oklahoma City Thunder,Phoenix Suns
2009-3-15,2009-3-17,Indiana Pacers,Toronto Raptors
2009-3-15,2009-3-17,Portland Trail Blazers,Atlanta Hawks
2009-3-15,2009-3-17,Memphis Grizzlies,Detroit Pistons
2009-3-15,2009-3-17,Boston Celtics,Milwaukee Bucks
2009-3-15,2009-3-17,Miami Heat,Philadelphia 76ers
2009-3-15,2009-3-17,Dallas Mavericks,Los Angeles Lakers
2009-3-15,2009-3-17,New York Knicks,Cleveland Cavaliers
2009-3-15,2009-3-17,Utah Jazz,Orlando Magic
2009-3-15,2009-3-17,Sacramento Kings,Washington Wizards
2009-3-15,2009-3-17,Phoenix Suns,Golden State Warriors
2009-3-15,2009-3-17,New Jersey Nets,Los Angeles Clippers
2009-3-16,2009-3-18,Toronto Raptors,Charlotte Bobcats
2009-3-16,2009-3-18,Portland Trail Blazers,Memphis Grizzlies
2009-3-16,2009-3-18,Houston Rockets,New Orleans Hornets
2009-3-16,2009-3-18,San Antonio Spurs,Oklahoma City Thunder
2009-3-16,2009-3-18,New Jersey Nets,Denver Nuggets
2009-3-17,2009-3-19,Sacramento Kings,Atlanta Hawks
2009-3-17,2009-3-19,Orlando Magic,Cleveland Cavaliers
2009-3-17,2009-3-19,Boston Celtics,Chicago Bulls
2009-3-17,2009-3-19,Detroit Pistons,Dallas Mavericks
2009-3-17,2009-3-19,Minnesota Timberwolves,San Antonio Spurs
2009-3-17,2009-3-19,Washington Wizards,Utah Jazz
2009-3-17,2009-3-19,Los Angeles Clippers,Golden State Warriors
2009-3-17,2009-3-19,Philadelphia 76ers,Los Angeles Lakers
2009-3-18,2009-3-20,Miami Heat,Boston Celtics
2009-3-18,2009-3-20,Sacramento Kings,Charlotte Bobcats
2009-3-18,2009-3-20,Portland Trail Blazers,Indiana Pacers
2009-3-18,2009-3-20,New Jersey Nets,New York Knicks
2009-3-18,2009-3-20,Denver Nuggets,Memphis Grizzlies
2009-3-18,2009-3-20,Orlando Magic,Milwaukee Bucks
2009-3-18,2009-3-20,Minnesota Timberwolves,New Orleans Hornets
2009-3-18,2009-3-20,Chicago Bulls,Oklahoma City Thunder
2009-3-18,2009-3-20,Detroit Pistons,Houston Rockets
2009-3-18,2009-3-20,Philadelphia 76ers,Phoenix Suns
2009-3-18,2009-3-20,Washington Wizards,Los Angeles Clippers
2009-3-19,2009-3-21,Dallas Mavericks,Atlanta Hawks
2009-3-19,2009-3-21,Portland Trail Blazers,Cleveland Cavaliers
2009-3-19,2009-3-21,Golden State Warriors,Los Angeles Lakers
2009-3-20,2009-3-22,Dallas Mavericks,Indiana Pacers
2009-3-20,2009-3-22,Charlotte Bobcats,Toronto Raptors
2009-3-20,2009-3-22,Miami Heat,New Jersey Nets
2009-3-20,2009-3-22,Sacramento Kings,New York Knicks
2009-3-20,2009-3-22,Los Angeles Clippers,Detroit Pistons
2009-3-20,2009-3-22,Memphis Grizzlies,New Orleans Hornets
2009-3-20,2009-3-22,Utah Jazz,Oklahoma City Thunder
2009-3-20,2009-3-22,Minnesota Timberwolves,Houston Rockets
2009-3-20,2009-3-22,Boston Celtics,San Antonio Spurs
2009-3-20,2009-3-22,Washington Wizards,Denver Nuggets
2009-3-20,2009-3-22,Philadelphia 76ers,Golden State Warriors
2009-3-21,2009-3-23,Atlanta Hawks,Cleveland Cavaliers
2009-3-21,2009-3-23,Indiana Pacers,Charlotte Bobcats
2009-3-21,2009-3-23,New York Knicks,Orlando Magic
2009-3-21,2009-3-23,Boston Celtics,Memphis Grizzlies
2009-3-21,2009-3-23,Los Angeles Lakers,Chicago Bulls
2009-3-21,2009-3-23,Portland Trail Blazers,Milwaukee Bucks
2009-3-21,2009-3-23,Washington Wizards,Phoenix Suns
2009-3-22,2009-3-24,Miami Heat,Detroit Pistons
2009-3-22,2009-3-24,Oklahoma City Thunder,Minnesota Timberwolves
2009-3-22,2009-3-24,Houston Rockets,San Antonio Spurs
2009-3-22,2009-3-24,Los Angeles Clippers,Toronto Raptors
2009-3-22,2009-3-24,Cleveland Cavaliers,New Jersey Nets
2009-3-22,2009-3-24,Golden State Warriors,New Orleans Hornets
2009-3-22,2009-3-24,Philadelphia 76ers,Sacramento Kings
2009-3-23,2009-3-25,Minnesota Timberwolves,Atlanta Hawks
2009-3-23,2009-3-25,Chicago Bulls,Washington Wizards
2009-3-23,2009-3-25,Los Angeles Clippers,Boston Celtics
2009-3-23,2009-3-25,Memphis Grizzlies,Miami Heat
2009-3-23,2009-3-25,Orlando Magic,New York Knicks
2009-3-23,2009-3-25,Denver Nuggets,Phoenix Suns
2009-3-23,2009-3-25,Philadelphia 76ers,Portland Trail Blazers
2009-3-24,2009-3-26,Detroit Pistons,Chicago Bulls
2009-3-24,2009-3-26,Los Angeles Lakers,Oklahoma City Thunder
2009-3-24,2009-3-26,Golden State Warriors,San Antonio Spurs
2009-3-24,2009-3-26,Houston Rockets,Utah Jazz
2009-3-25,2009-3-27,San Antonio Spurs,Atlanta Hawks
2009-3-25,2009-3-27,New Jersey Nets,Cleveland Cavaliers
2009-3-25,2009-3-27,Miami Heat,Indiana Pacers
2009-3-25,2009-3-27,Minnesota Timberwolves,Philadelphia 76ers
2009-3-25,2009-3-27,Milwaukee Bucks,Toronto Raptors
2009-3-25,2009-3-27,Charlotte Bobcats,Washington Wizards
2009-3-25,2009-3-27,Los Angeles Clippers,New York Knicks
2009-3-25,2009-3-27,Denver Nuggets,New Orleans Hornets
2009-3-25,2009-3-27,Boston Celtics,Orlando Magic
2009-3-25,2009-3-27,Golden State Warriors,Dallas Mavericks
2009-3-25,2009-3-27,Utah Jazz,Phoenix Suns
2009-3-26,2009-3-28,Los Angeles Lakers,Detroit Pistons
2009-3-26,2009-3-28,Miami Heat,Chicago Bulls
2009-3-26,2009-3-28,Phoenix Suns,Portland Trail Blazers
2009-3-27,2009-3-29,Milwaukee Bucks,Orlando Magic
2009-3-27,2009-3-29,Charlotte Bobcats,Philadelphia 76ers
2009-3-27,2009-3-29,Oklahoma City Thunder,Toronto Raptors
2009-3-27,2009-3-29,Boston Celtics,Atlanta Hawks
2009-3-27,2009-3-29,Minnesota Timberwolves,Cleveland Cavaliers
2009-3-27,2009-3-29,Los Angeles Lakers,New Jersey Nets
2009-3-27,2009-3-29,New Orleans Hornets,New York Knicks
2009-3-27,2009-3-29,Denver Nuggets,Dallas Mavericks
2009-3-27,2009-3-29,Los Angeles Clippers,San Antonio Spurs
2009-3-27,2009-3-29,Memphis Grizzlies,Sacramento Kings
2009-3-28,2009-3-30,Indiana Pacers,Chicago Bulls
2009-3-28,2009-3-30,New York Knicks,Charlotte Bobcats
2009-3-28,2009-3-30,Detroit Pistons,Washington Wizards
2009-3-28,2009-3-30,Milwaukee Bucks,Miami Heat
2009-3-28,2009-3-30,Los Angeles Clippers,Houston Rockets
2009-3-28,2009-3-30,Golden State Warriors,Denver Nuggets
2009-3-28,2009-3-30,Phoenix Suns,Utah Jazz
2009-3-28,2009-3-30,Memphis Grizzlies,Portland Trail Blazers
2009-3-29,2009-3-31,Dallas Mavericks,Cleveland Cavaliers
2009-3-29,2009-3-31,Los Angeles Lakers,Atlanta Hawks
2009-3-29,2009-3-31,New Jersey Nets,Minnesota Timberwolves
2009-3-29,2009-3-31,Chicago Bulls,Toronto Raptors
2009-3-29,2009-3-31,Philadelphia 76ers,Detroit Pistons
2009-3-29,2009-3-31,Oklahoma City Thunder,Boston Celtics
2009-3-29,2009-3-31,Washington Wizards,Indiana Pacers
2009-3-29,2009-3-31,San Antonio Spurs,New Orleans Hornets
2009-3-29,2009-3-31,Phoenix Suns,Sacramento Kings
2009-3-30,2009-4-1,Orlando Magic,Miami Heat
2009-3-30,2009-4-1,Milwaukee Bucks,New Jersey Nets
2009-3-30,2009-4-1,New York Knicks,Utah Jazz
2009-3-30,2009-4-1,Memphis Grizzlies,Golden State Warriors
2009-3-31,2009-4-2,Los Angeles Lakers,Charlotte Bobcats
2009-3-31,2009-4-2,Detroit Pistons,Cleveland Cavaliers
2009-3-31,2009-4-2,Chicago Bulls,Indiana Pacers
2009-3-31,2009-4-2,Atlanta Hawks,Philadelphia 76ers
2009-3-31,2009-4-2,Dallas Mavericks,Minnesota Timberwolves
2009-3-31,2009-4-2,Oklahoma City Thunder,San Antonio Spurs
2009-3-31,2009-4-2,New York Knicks,Denver Nuggets
2009-3-31,2009-4-2,Utah Jazz,Portland Trail Blazers
2009-3-31,2009-4-2,New Orleans Hornets,Sacramento Kings
2009-4-1,2009-4-3,Toronto Raptors,Orlando Magic
2009-4-1,2009-4-3,Charlotte Bobcats,Boston Celtics
2009-4-1,2009-4-3,Detroit Pistons,New Jersey Nets
2009-4-1,2009-4-3,Washington Wizards,Memphis Grizzlies
2009-4-1,2009-4-3,Los Angeles Lakers,Milwaukee Bucks
2009-4-1,2009-4-3,Miami Heat,Dallas Mavericks
2009-4-1,2009-4-3,Houston Rockets,Phoenix Suns
2009-4-1,2009-4-3,Sacramento Kings,Golden State Warriors
2009-4-1,2009-4-3,New Orleans Hornets,Los Angeles Clippers
2009-4-2,2009-4-4,Milwaukee Bucks,Philadelphia 76ers
2009-4-2,2009-4-4,Cleveland Cavaliers,Washington Wizards
2009-4-2,2009-4-4,Utah Jazz,Denver Nuggets
2009-4-3,2009-4-5,Miami Heat,Charlotte Bobcats
2009-4-3,2009-4-5,San Antonio Spurs,Indiana Pacers
2009-4-3,2009-4-5,Atlanta Hawks,Boston Celtics
2009-4-3,2009-4-5,Dallas Mavericks,Memphis Grizzlies
2009-4-3,2009-4-5,Portland Trail Blazers,Oklahoma City Thunder
2009-4-3,2009-4-5,Cleveland Cavaliers,Orlando Magic
2009-4-3,2009-4-5,Minnesota Timberwolves,Utah Jazz
2009-4-3,2009-4-5,Sacramento Kings,Phoenix Suns
2009-4-3,2009-4-5,New Orleans Hornets,Golden State Warriors
2009-4-3,2009-4-5,Houston Rockets,Los Angeles Lakers
2009-4-4,2009-4-6,Toronto Raptors,New York Knicks
2009-4-4,2009-4-6,New Jersey Nets,Chicago Bulls
2009-4-4,2009-4-6,Detroit Pistons,Philadelphia 76ers
2009-4-4,2009-4-6,Orlando Magic,Atlanta Hawks
2009-4-4,2009-4-6,Miami Heat,Washington Wizards
2009-4-4,2009-4-6,Memphis Grizzlies,Milwaukee Bucks
2009-4-4,2009-4-6,Los Angeles Clippers,Denver Nuggets
2009-4-5,2009-4-7,San Antonio Spurs,Cleveland Cavaliers
2009-4-5,2009-4-7,Phoenix Suns,Dallas Mavericks
2009-4-5,2009-4-7,Charlotte Bobcats,Detroit Pistons
2009-4-5,2009-4-7,New York Knicks,Toronto Raptors
2009-4-5,2009-4-7,Portland Trail Blazers,Houston Rockets
2009-4-5,2009-4-7,Denver Nuggets,Minnesota Timberwolves
2009-4-5,2009-4-7,Utah Jazz,New Orleans Hornets
2009-4-5,2009-4-7,Indiana Pacers,Oklahoma City Thunder
2009-4-5,2009-4-7,Philadelphia 76ers,New Jersey Nets
2009-4-5,2009-4-7,Golden State Warriors,Sacramento Kings
2009-4-5,2009-4-7,Los Angeles Clippers,Los Angeles Lakers
2009-4-7,2009-4-9,Philadelphia 76ers,Charlotte Bobcats
2009-4-7,2009-4-9,Atlanta Hawks,Toronto Raptors
2009-4-7,2009-4-9,New Orleans Hornets,Miami Heat
2009-4-7,2009-4-9,Portland Trail Blazers,Memphis Grizzlies
2009-4-7,2009-4-9,San Antonio Spurs,Oklahoma City Thunder
2009-4-7,2009-4-9,New York Knicks,Chicago Bulls
2009-4-7,2009-4-9,Orlando Magic,Houston Rockets
2009-4-7,2009-4-9,Los Angeles Lakers,Sacramento Kings
2009-4-7,2009-4-9,Minnesota Timberwolves,Los Angeles Clippers
2009-4-8,2009-4-10,Washington Wizards,Cleveland Cavaliers
2009-4-8,2009-4-10,Toronto Raptors,Indiana Pacers
2009-4-8,2009-4-10,Memphis Grizzlies,Orlando Magic
2009-4-8,2009-4-10,Portland Trail Blazers,San Antonio Spurs
2009-4-8,2009-4-10,New Jersey Nets,Boston Celtics
2009-4-8,2009-4-10,Detroit Pistons,New York Knicks
2009-4-8,2009-4-10,Atlanta Hawks,Milwaukee Bucks
2009-4-8,2009-4-10,Phoenix Suns,New Orleans Hornets
2009-4-8,2009-4-10,Oklahoma City Thunder,Denver Nuggets
2009-4-8,2009-4-10,Utah Jazz,Dallas Mavericks
2009-4-8,2009-4-10,Minnesota Timberwolves,Golden State Warriors
2009-4-9,2009-4-11,Philadelphia 76ers,Chicago Bulls
2009-4-9,2009-4-11,Houston Rockets,Sacramento Kings
2009-4-9,2009-4-11,Denver Nuggets,Los Angeles Lakers
2009-4-10,2009-4-12,Cleveland Cavaliers,Philadelphia 76ers
2009-4-10,2009-4-12,Indiana Pacers,Atlanta Hawks
2009-4-10,2009-4-12,Miami Heat,Boston Celtics
2009-4-10,2009-4-12,New Jersey Nets,Detroit Pistons
2009-4-10,2009-4-12,Phoenix Suns,Memphis Grizzlies
2009-4-10,2009-4-12,Charlotte Bobcats,Oklahoma City Thunder
2009-4-10,2009-4-12,New York Knicks,Orlando Magic
2009-4-10,2009-4-12,Washington Wizards,Toronto Raptors
2009-4-10,2009-4-12,New Orleans Hornets,Dallas Mavericks
2009-4-10,2009-4-12,Utah Jazz,San Antonio Spurs
2009-4-10,2009-4-12,Los Angeles Lakers,Portland Trail Blazers
2009-4-10,2009-4-12,Houston Rockets,Golden State Warriors
2009-4-10,2009-4-12,Sacramento Kings,Los Angeles Clippers
2009-4-11,2009-4-13,Detroit Pistons,Indiana Pacers
2009-4-11,2009-4-13,Orlando Magic,New Jersey Nets
2009-4-11,2009-4-13,Phoenix Suns,Minnesota Timberwolves
2009-4-11,2009-4-13,Charlotte Bobcats,Chicago Bulls
2009-4-11,2009-4-13,Oklahoma City Thunder,Milwaukee Bucks
2009-4-11,2009-4-13,Golden State Warriors,Utah Jazz
2009-4-11,2009-4-13,Portland Trail Blazers,Los Angeles Clippers
2009-4-12,2009-4-14,Dallas Mavericks,New Orleans Hornets
2009-4-12,2009-4-14,Boston Celtics,Cleveland Cavaliers
2009-4-12,2009-4-14,New York Knicks,Miami Heat
2009-4-12,2009-4-14,Philadelphia 76ers,Toronto Raptors
2009-4-12,2009-4-14,San Antonio Spurs,Sacramento Kings
2009-4-12,2009-4-14,Memphis Grizzlies,Los Angeles Lakers
2009-4-13,2009-4-15,Cleveland Cavaliers,Indiana Pacers
2009-4-13,2009-4-15,Toronto Raptors,Washington Wizards
2009-4-13,2009-4-15,Chicago Bulls,Detroit Pistons
2009-4-13,2009-4-15,Charlotte Bobcats,New Jersey Nets
2009-4-13,2009-4-15,Orlando Magic,Milwaukee Bucks
2009-4-13,2009-4-15,Minnesota Timberwolves,Dallas Mavericks
2009-4-13,2009-4-15,New Orleans Hornets,Houston Rockets
2009-4-13,2009-4-15,Sacramento Kings,Denver Nuggets
2009-4-13,2009-4-15,Los Angeles Clippers,Utah Jazz
2009-4-13,2009-4-15,Memphis Grizzlies,Phoenix Suns
2009-4-13,2009-4-15,Oklahoma City Thunder,Portland Trail Blazers
2009-4-13,2009-4-15,San Antonio Spurs,Golden State Warriors
2009-4-14,2009-4-16,Miami Heat,Atlanta Hawks
2009-4-14,2009-4-16,Boston Celtics,Philadelphia 76ers
2009-4-14,2009-4-16,Utah Jazz,Los Angeles Lakers
2009-4-15,2009-4-17,Washington Wizards,Boston Celtics
2009-4-15,2009-4-17,Toronto Raptors,Chicago Bulls
2009-4-15,2009-4-17,Philadelphia 76ers,Cleveland Cavaliers
2009-4-15,2009-4-17,Houston Rockets,Dallas Mavericks
2009-4-15,2009-4-17,Milwaukee Bucks,Indiana Pacers
2009-4-15,2009-4-17,Atlanta Hawks,Memphis Grizzlies
2009-4-15,2009-4-17,Detroit Pistons,Miami Heat
2009-4-15,2009-4-17,Sacramento Kings,Minnesota Timberwolves
2009-4-15,2009-4-17,New Jersey Nets,New York Knicks
2009-4-15,2009-4-17,Charlotte Bobcats,Orlando Magic
2009-4-15,2009-4-17,New Orleans Hornets,San Antonio Spurs
2009-4-15,2009-4-17,Oklahoma City Thunder,Los Angeles Clippers
2009-4-15,2009-4-17,Golden State Warriors,Phoenix Suns
2009-4-15,2009-4-17,Denver Nuggets,Portland Trail Blazers
2009-4-18,2009-4-20,Chicago Bulls,Boston Celtics
2009-4-18,2009-4-20,Detroit Pistons,Cleveland Cavaliers
2009-4-18,2009-4-20,Dallas Mavericks,San Antonio Spurs
2009-4-18,2009-4-20,Houston Rockets,Portland Trail Blazers
2009-4-19,2009-4-21,Utah Jazz,Los Angeles Lakers
2009-4-19,2009-4-21,Philadelphia 76ers,Orlando Magic
2009-4-19,2009-4-21,Miami Heat,Atlanta Hawks
2009-4-19,2009-4-21,New Orleans Hornets,Denver Nuggets
2009-4-20,2009-4-22,Chicago Bulls,Boston Celtics
2009-4-20,2009-4-22,Dallas Mavericks,San Antonio Spurs
2009-4-21,2009-4-23,Detroit Pistons,Cleveland Cavaliers
2009-4-21,2009-4-23,Houston Rockets,Portland Trail Blazers
2009-4-21,2009-4-23,Utah Jazz,Los Angeles Lakers
2009-4-22,2009-4-24,Philadelphia 76ers,Orlando Magic
2009-4-22,2009-4-24,Miami Heat,Atlanta Hawks
2009-4-22,2009-4-24,New Orleans Hornets,Denver Nuggets
2009-4-23,2009-4-25,Boston Celtics,Chicago Bulls
2009-4-23,2009-4-25,San Antonio Spurs,Dallas Mavericks
2009-4-23,2009-4-25,Los Angeles Lakers,Utah Jazz
2009-4-24,2009-4-26,Cleveland Cavaliers,Detroit Pistons
2009-4-24,2009-4-26,Orlando Magic,Philadelphia 76ers
2009-4-24,2009-4-26,Portland Trail Blazers,Houston Rockets
2009-4-25,2009-4-27,Denver Nuggets,New Orleans Hornets
2009-4-25,2009-4-27,San Antonio Spurs,Dallas Mavericks
2009-4-25,2009-4-27,Atlanta Hawks,Miami Heat
2009-4-25,2009-4-27,Los Angeles Lakers,Utah Jazz
2009-4-26,2009-4-28,Boston Celtics,Chicago Bulls
2009-4-26,2009-4-28,Cleveland Cavaliers,Detroit Pistons
2009-4-26,2009-4-28,Orlando Magic,Philadelphia 76ers
2009-4-26,2009-4-28,Portland Trail Blazers,Houston Rockets
2009-4-27,2009-4-29,Atlanta Hawks,Miami Heat
2009-4-27,2009-4-29,Denver Nuggets,New Orleans Hornets
2009-4-27,2009-4-29,Utah Jazz,Los Angeles Lakers
2009-4-28,2009-4-30,Chicago Bulls,Boston Celtics
2009-4-28,2009-4-30,Philadelphia 76ers,Orlando Magic
2009-4-28,2009-4-30,Dallas Mavericks,San Antonio Spurs
2009-4-28,2009-4-30,Houston Rockets,Portland Trail Blazers
2009-4-29,2009-5-1,Miami Heat,Atlanta Hawks
2009-4-29,2009-5-1,New Orleans Hornets,Denver Nuggets
2009-4-30,2009-5-2,Boston Celtics,Chicago Bulls
2009-4-30,2009-5-2,Orlando Magic,Philadelphia 76ers
2009-4-30,2009-5-2,Portland Trail Blazers,Houston Rockets
2009-5-1,2009-5-3,Atlanta Hawks,Miami Heat
2009-5-2,2009-5-4,Chicago Bulls,Boston Celtics
2009-5-3,2009-5-5,Miami Heat,Atlanta Hawks
2009-5-3,2009-5-5,Dallas Mavericks,Denver Nuggets
2009-5-4,2009-5-6,Orlando Magic,Boston Celtics
2009-5-4,2009-5-6,Houston Rockets,Los Angeles Lakers
2009-5-5,2009-5-7,Atlanta Hawks,Cleveland Cavaliers
2009-5-5,2009-5-7,Dallas Mavericks,Denver Nuggets
2009-5-6,2009-5-8,Orlando Magic,Boston Celtics
2009-5-6,2009-5-8,Houston Rockets,Los Angeles Lakers
2009-5-7,2009-5-9,Atlanta Hawks,Cleveland Cavaliers
2009-5-8,2009-5-10,Boston Celtics,Orlando Magic
2009-5-8,2009-5-10,Los Angeles Lakers,Houston Rockets
2009-5-9,2009-5-11,Denver Nuggets,Dallas Mavericks
2009-5-9,2009-5-11,Cleveland Cavaliers,Atlanta Hawks
2009-5-10,2009-5-12,Los Angeles Lakers,Houston Rockets
2009-5-10,2009-5-12,Boston Celtics,Orlando Magic
